Code,Imported value in 2017,Imported value in 2018,Imported value in 2019
380991,40903,48391,45216
901490,41936,33989,28014
80830,81618,92415,104029
280469,59013,72480,53386
680610,38078,48981,50692
441520,26679,31223,33886
530500,24990,27902,37374
845221,61580,51224,46328
950490,35057,40829,48404
170250,34989,44729,49577
851430,56186,42028,44136
730459,48467,60019,51662
700521,27914,63084,41844
846090,54466,44657,35096
281121,7880,15641,24225
854710,43089,36167,40991
480519,34371,46687,39679
441112,36819,39607,47519
391810,40483,44544,45470
292219,34282,35037,33483
300440,65506,64110,72255
271290,42013,46545,37847
270112,815390,827361,612452
310551,63217,65339,46851
740400,25865,30680,20100
960340,28313,29812,28867
840721,46811,48923,42695
690390,31994,40920,37131
903220,19168,23621,23994
590610,25290,36579,42974
481160,28118,31287,29347
391723,38659,37912,32546
320740,34027,35713,33079
620630,54722,57035,45171
851410,143317,72886,75535
200899,34848,33795,43030
844313,55579,88951,48925
960321,45273,44051,40424
680520,34174,37070,34568
721632,78466,56258,47616
842911,56243,62553,61696
290519,33155,36189,33499
903120,65819,72578,70126
220870,38395,45031,53652
350790,128546,120630,60356
843131,37587,37965,36029
290949,31274,32053,32238
611241,33231,35378,37773
850421,45965,38413,33953
841810,43226,41823,36000
620463,26283,36887,42321
440792,24515,31999,28203
841830,22880,24015,28520
730722,27447,36073,32738
732111,29742,28942,29706
820570,16675,29852,29978
381090,33436,32377,32596
690220,50498,50265,48307
901580,25374,29035,31946
621143,27677,30803,34555
851671,45716,46424,33572
270300,29280,30830,24830
283711,186139,192334,156153
900319,37920,38426,46078
291619,21317,25254,27446
591132,26747,28529,29562
845129,37860,38033,40321
820740,31904,35383,33743
853230,29174,32313,35468
330491,39247,40873,43539
640291,30343,31690,45731
750890,35455,48296,54995
870510,55762,51594,61186
350300,68207,56447,42486
732599,39028,43369,38435
610462,25607,28348,33813
292690,41285,55022,13695
830710,36451,37816,32379
830220,24949,26135,25076
480431,29598,29978,29250
701349,27303,30741,33713
848280,29627,30515,32734
700992,17159,21502,33242
481890,33433,34402,32447
846711,38202,38832,36855
760410,38291,43592,39156
900190,33588,32952,30556
420232,40525,42932,41004
720825,44400,42164,43777
844900,39423,37562,15157
722692,26934,28270,24320
293629,24992,30202,24614
410150,149206,148650,106505
70970,7258,9192,23823
630260,30720,38457,35503
293729,20953,26268,21862
852190,107594,105541,29295
710813,33710,36189,45221
620530,15998,26173,31046
853720,72568,104477,80476
382311,31562,30945,23201
40610,34094,32898,28415
10229,38175,30695,31825
740721,38272,39435,38790
750210,39852,51663,2798
721730,32741,37471,34851
190110,79068,88816,75660
854520,35964,37491,32697
390421,34655,36779,25429
401691,37511,40627,35905
901730,32806,33695,33268
851240,41392,47924,40599
521149,12615,25442,20804
842382,29193,37868,31807
520939,58289,67669,52218
853921,65531,53916,37284
291020,60209,76526,60639
720429,50087,54238,38791
843359,44403,50161,43778
902300,43923,50076,42200
810199,30022,29728,32658
843880,44644,39622,57162
848060,24299,30158,26261
681389,43741,36853,27018
292241,55439,57375,47712
330430,28599,27406,29650
730431,24148,33679,31898
680223,34404,33211,27618
790400,20519,28866,27121
841710,109058,80641,44005
940350,33124,35706,37920
391620,26458,29250,26258
630533,19836,21629,22132
850134,39969,6299,88909
721922,32612,35110,31814
860721,42484,41499,41648
846241,56439,49486,52679
847420,82440,69523,78909
400299,26215,30667,25211
120999,28082,36015,36362
80232,15431,28406,0
960200,26563,25057,20194
450310,25781,29043,32583
400110,35261,31333,30487
320411,37162,53749,43126
540211,25830,30216,37691
540751,40810,44409,44389
620213,45289,50278,48509
291611,19473,28486,22206
960899,30469,24591,27017
847740,72985,66000,66871
848050,27929,32193,32496
940180,33220,33353,36197
160420,26902,28218,29245
320710,16770,16854,21101
821290,38584,46172,32029
382000,34367,39596,38520
851640,43874,45513,37550
401163,72793,58915,46597
610822,19830,25536,23586
283311,10399,9671,16842
690790,89204,74133,51617
620113,25848,38672,38660
610342,24243,27548,33174
871499,31163,27919,23927
741991,26586,28364,27480
291229,22194,27602,27959
842549,28388,27501,28929
410792,46815,55215,34024
960719,26451,27998,29922
401290,26054,27095,25331
480429,28465,36886,24351
630392,27735,33240,31177
70511,5822,8136,15924
392530,26738,26775,24964
200570,19414,22525,20674
722211,30307,25640,27176
300640,31898,29372,32885
680291,41788,50487,38472
292419,25178,29580,27553
284330,22960,25785,31448
293500,43302,37239,22383
