Code,Imported value in 2017,Imported value in 2018,Imported value in 2019
700992,2061,1947,3575
721990,19500,13260,2300
854110,9955,5632,1660
560410,55,10,1254
293420,945,362,6764
846781,7496,1352,2218
903190,7981,10122,4819
721922,5508,3682,2595
780419,469,530,3731
440210,8581,3637,1156
890790,5772,4136,627
441113,16681,5156,3986
845730,2237,3214,200
848049,16178,22958,2701
731819,3241,1443,3225
480439,753,248,2466
340700,5483,4426,5357
283640,4950,4013,4242
852290,1757,549,2735
390490,281,64,1449
390230,90797,43619,2104
846024,0,19,702
591000,3477,3439,2358
850511,4412,1300,2393
848060,9768,2938,2903
392059,5794,4206,3238
843360,4682,4455,1367
250830,447,410,6624
841451,4626,1513,3993
610463,30,0,4128
853530,10646,6022,1537
611610,100,0,2956
821110,3870,950,1216
293319,743,1630,6747
610990,215,164,4259
90422,2126,363,1200
730669,179,66,1370
850980,13654,3933,1875
731441,812,561,1469
320740,1737,877,3246
853922,9,3,12728
290371,3532,2518,2497
190531,3713,483,5239
290949,7009,4258,7349
90230,1365,110,22836
400259,5262,7355,4610
320490,444,134,3478
845811,7536,4044,3922
481013,16094,8608,10022
847950,12103,11527,1351
392590,821,228,15281
293410,4734,2167,4127
590190,8694,2424,5384
720918,47356,24699,5835
151590,3056,1942,2729
660199,1378,111,6312
540781,0,0,179
520942,20,1337,12311
870192,8818,4093,1827
611030,31,3,1808
730411,10402,7891,1283
152000,2573,6110,1518
721250,2997,1552,2529
160419,0,0,5855
854520,1781,853,1964
510121,17153,9637,17898
290312,4710,5538,4067
293721,7408,4229,4729
830810,532,552,4114
820790,6804,6351,2968
681599,5213,2741,2464
293711,353,0,1558
292090,387,93,5177
90931,376,409,3604
846630,1513,610,438
320414,2401,2904,4626
831110,3309,1558,3018
845510,20823,5580,1415
590610,1575,464,1452
482110,992,1066,2236
380869,7,4,93
520512,3439,94,3269
846231,219,3527,125
730611,533,1988,5826
370199,34282,35964,3667
330300,18033,7483,25388
293139,446,1657,2525
852190,46658,23340,7985
510529,6047,3645,6893
291241,4689,5757,5168
844110,10744,14079,5513
847329,19468,16002,2040
400220,23834,15067,5382
670210,4512,970,4317
842542,11366,5804,2126
853340,5920,3262,1453
151550,3204,5542,2512
290512,6602,4613,6314
380210,8050,5551,6316
820299,1666,334,2622
590110,1891,361,2675
902730,9022,7555,6235
330190,1203,732,2989
640399,48,5,3104
700239,1093,526,1757
847290,53090,28166,8914
381190,15238,17741,1875
961210,5306,4170,6413
850730,9269,5697,3650
960810,12940,6767,6647
844190,4717,3258,2264
854810,25175,3558,3407
280920,6419,7469,7219
722519,38920,12459,5643
382410,8848,7373,2766
390120,96679,37887,6144
820810,649,183,1796
847350,10601,18537,1715
846291,9083,4000,1897
846330,5636,4716,3236
732620,4087,1708,1974
330790,4559,3063,5450
860791,22396,15076,2126
480261,4576,5304,16709
843920,100255,24788,3309
481910,6364,2642,9237
843850,7700,3264,1496
381220,7466,7953,4951
850780,1804,557,6274
846593,1765,568,2132
291814,14277,10963,4971
551012,386,29,3164
320415,1936,5551,3292
843359,1490,777,2050
240220,16361,18,255955
290723,595,3874,2853
282110,3175,2044,3412
842410,5598,2353,5274
853610,3740,1750,1556
840219,2339,416,1467
820720,1579,1672,1832
30194,0,0,2172
720449,1377,231,3165
847890,8711,3562,2310
846150,1711,581,1111
843991,445,1410,922
340212,6643,3451,2463
846029,1598,1123,480
540419,12004,11466,11275
480256,9847,7500,579
320720,2477,1569,2849
220210,583,391,20509
321511,4352,2228,5058
210112,17382,14111,18885
730840,5893,176,1237
540710,1122,491,39050
940390,2615,1432,3448
901580,4099,2687,4855
80132,410,0,60522
910700,2812,1187,2385
380690,3793,4148,6910
480421,8000,12217,9174
380610,5113,2870,4527
400599,3412,2137,650
910119,8,3,2307
382460,2520,1628,2015
382478,1601,1997,3396
846692,1681,1113,813
722990,24599,11879,2656
847141,2209,4552,4383
821192,174,55,3972
841911,12436,7259,1159
491110,1105,768,2263
51110,7208,6494,9640
520831,0,0,662
820540,3026,921,1578
731582,1622,619,1962
960340,2066,1066,2537
291411,9079,4643,5184
820412,965,431,2393
701939,1424,329,4173
843710,6369,4189,3517
842390,1124,663,3936
350220,630,404,4095
731414,2176,1429,1642
640411,270,9,1873
150420,2132,1961,911
151530,2024,3216,3330
30461,48918,8402,4946
300120,46,45,1410
960621,995,270,2608
903120,10528,14625,3278
842382,1597,451,3240
480431,3192,3934,4950
910221,3571,697,2022
630532,2,0,1680
721912,7664,6039,987
392290,5866,4013,2277
841319,3164,8269,1209
851140,7513,3278,1899
