Code,Imported value in 2017,Imported value in 2018,Imported value in 2019
844339,23222,31397,29644
851180,10338,3484,5218
81110,13063,11663,14294
851440,6543,5195,7119
842959,8858,9939,25622
283711,5074,8273,8235
30616,31753,45892,32191
850432,32404,14525,12437
680422,16695,13146,13009
640219,27142,22411,22465
392051,6891,8999,12875
902590,13562,15542,14200
392640,7122,7731,12613
110520,10026,10151,13296
293399,8201,10988,11907
843142,3676,3907,7508
860719,7860,11646,12231
721720,17672,20374,28246
392059,12952,13704,12632
711890,0,0,0
902730,13845,16710,19253
852110,11436,20428,17569
830160,8840,14216,14500
848320,12673,11631,17654
731814,10685,9039,9520
902131,22469,16571,18274
851030,23526,25199,12469
610343,2859,2505,6004
940140,14795,13537,20721
903039,19976,15362,16128
591190,19941,21843,19910
901813,18029,28224,27906
902290,25031,30349,21603
392099,22749,24941,25231
540710,10623,13067,15093
382478,5359,7526,18856
151790,36841,22662,14871
830260,15765,17726,17406
160290,11979,18771,30855
846729,15765,15842,10755
830110,40458,39862,33256
852190,16687,19023,18372
291720,9806,7083,10267
854430,11859,14580,14897
850422,12868,4860,4456
180400,11772,11943,13964
870710,3178,13844,13242
854232,24553,3753,2768
846721,10610,11707,10592
350790,20342,15382,17626
551614,1545,1872,9891
851680,7893,12685,13759
90220,6342,8230,8511
830220,7181,6940,7521
846620,2543,17679,10824
961519,26083,23178,25958
732599,9806,11698,13785
630629,9603,7946,12109
850151,14206,14447,15918
850220,10241,14099,10647
700721,10776,10813,10012
900150,6249,11809,13847
848350,17271,19356,19609
400911,10338,18157,23530
330741,14380,16025,14737
741220,14826,17048,14471
441900,12078,14632,16895
100490,6418,1767,7835
900110,18062,31836,36350
761490,11823,13013,7066
853210,13422,11425,10114
842489,20511,19774,15457
40410,9148,7053,8391
292390,8888,19060,18894
850110,12725,13638,13175
844316,13459,7349,3904
842119,6691,19878,12713
292910,85079,71874,25633
848299,20811,19411,18123
291739,22684,24548,17028
320730,10039,12566,12579
680690,16874,15673,12937
810411,1112,15993,16266
721921,7582,5434,33416
902150,7032,15816,24705
730531,28953,39966,11661
482010,20957,13949,17934
841382,13489,14188,3442
470710,6724,13162,15907
294110,8463,7821,6738
630533,5073,4351,7895
901910,10216,7397,13071
71080,8636,8983,10919
80940,18922,14271,13385
480593,18218,20381,14071
292419,11530,12066,9624
482110,7517,8809,10670
270111,15114,15833,20686
440710,44958,72563,117053
600632,6142,6405,11075
842649,38058,29245,29684
732020,7086,6257,10568
851150,20607,16719,17345
382319,29203,35044,10342
851690,16789,18524,21523
847740,21763,8209,14524
620429,15612,16167,19733
871140,3996,6819,10256
901832,10340,13823,18598
292242,11830,12905,14196
250810,21504,19683,26673
902140,8814,15832,19814
940190,8748,12272,11150
902480,9339,6687,14987
902580,19636,16961,18132
380893,12846,10774,8921
860630,1290,1576,0
701939,3971,19996,75401
848060,8075,8131,13051
840590,24534,5289,3538
610822,9433,8505,12810
621132,17682,13295,14731
90122,1822,3039,12576
293339,11223,11136,11753
820559,19534,21401,17839
901320,1551,4997,9425
853641,6651,5283,13533
730722,15232,27316,24819
731290,16623,17182,17737
10594,12795,14204,14742
110422,3916,4238,5845
741999,10356,10370,11527
130219,7626,7073,6458
720110,1688,10279,5612
440792,11711,9947,14687
711711,9632,14170,15912
630392,19759,19666,14188
350699,28425,28347,21327
391732,20273,13805,13192
902229,5516,4818,6764
841720,7685,4951,5037
880211,115854,100402,30031
843850,8071,15117,7260
391190,8953,15689,49604
80719,4937,5269,5823
320990,12504,5967,8285
960820,13979,10266,14304
821220,3875,5707,13635
600192,10414,11852,13316
80540,11905,15844,10552
151319,7260,10194,10974
840420,9006,6833,11263
851930,17011,12588,17928
30479,6317,16502,17066
700711,5547,4829,5484
401310,6294,8367,12852
700719,6615,11839,13467
71420,4688,4266,5085
854190,2059,4850,3664
844391,13532,15353,16593
283630,5733,9673,11638
290512,12269,24269,11094
620113,772,2554,4335
282731,2806,2897,2485
392630,3618,4621,6834
441231,7603,11420,12153
850790,13517,14914,12488
845130,6187,5300,8068
392043,12094,14194,13653
821520,5922,7354,11745
732619,12507,12559,14493
720890,90369,107093,39067
901811,7569,11182,12380
960340,5709,11322,12023
381300,13388,10627,13070
401192,213,1219,369
851531,10172,11839,10088
70410,6945,6243,7061
390422,32440,12908,9624
391590,6321,10391,14810
844110,8324,10096,9493
721011,23772,28104,37336
252321,39598,22976,15793
110429,14895,15278,12304
110900,10338,13997,13928
610719,36726,41872,55809
841690,28157,22005,19360
700800,12186,14065,17924
420340,1638,796,1199
481149,24971,25273,18253
851631,7583,8357,10520
90710,7801,17133,13642
71040,12194,12698,13493
284210,27420,36973,10782
381129,2649,1972,8650
620459,14157,10369,12060
721430,378,807,1069
20422,10703,11470,9368
840490,17761,30296,14338
610429,10334,8399,13730
721933,9155,9589,10661
900319,7380,12211,16375
690100,9145,26718,46977
847432,3543,5150,10991
620821,14275,14627,18440
391231,12505,15648,15508
283990,2452,1098,2194
270750,4463,5683,11738
320419,10023,8000,11305
741300,8390,5064,2312
845710,7423,5853,6786
720510,9864,10506,9625
110812,9021,10482,15310
30481,3997,4267,6540
750620,2513,3465,2877
732490,22384,17946,29058
870895,2307,2163,3187
710239,1379,5241,8666
630710,9983,10135,14445
722511,8026,13886,524
731512,6525,6939,9232
370130,10142,9088,8727
210120,12993,11840,15363
380892,10714,6695,11336
870892,6964,6304,8194
290532,22463,14640,12460
820720,4535,7901,8698
310430,1449,5107,8346
870919,20879,18130,8319
482370,9412,9445,6534
820320,6611,6631,7073
681381,13528,13379,13226
440910,7998,11358,9501
851590,14878,13430,14215
621139,17984,18891,22971
390890,11620,13002,11285
720229,629,6640,6418
90112,5875,6678,4382
480890,7264,6580,12515
831120,14374,20096,17055
281512,9572,6201,8567
230641,8101,10821,7843
100610,3500,7295,12731
846691,2695,2587,4245
420232,7314,9226,10360
40729,2602,17754,6030
442190,7029,8609,7406
251511,611,465,6892
690390,11371,6605,8464
903220,7809,4926,12814
722550,9382,9060,3954
854290,4555,9246,12999
843120,20805,11037,8782
730650,10809,24235,21123
830629,8169,8304,9705
903300,27481,21671,17978
290943,12344,11559,7685
30819,2,0,194
620469,25891,16842,26376
30289,38045,34746,20829
292429,3551,8768,10819
850730,18308,22161,10219
550320,8252,13780,10546
902129,8583,14213,16915
720449,161,384,8467
210310,6548,5363,8071
620530,16398,13874,13195
848250,8282,8199,9103
890399,9838,20221,18823
854610,6125,1426,6550
80921,5836,5817,6486
847950,6054,7541,6324
291590,9628,11073,9831
848220,4970,5529,7756
853080,16161,12364,14110
961210,9174,11836,10593
290519,7014,10521,16976
680610,11743,24341,11668
401691,5815,5398,7211
847981,10665,5656,11094
200941,1508,1388,1387
401011,3521,5227,13041
380400,12220,8109,8199
610419,2773,4400,1651
691190,23097,19506,18418
480840,306,935,1217
841320,2035,3943,5457
90411,13263,9695,10079
400690,8778,7855,8364
392111,8973,6863,6056
620461,1629,3529,9395
610721,10562,11690,12675
290949,8661,8224,10081
854620,22579,13044,19425
282570,6973,7936,9939
491110,13363,16092,11142
470790,2698,2419,2662
851539,11549,15956,13711
110630,5897,5937,6958
960910,15818,13535,12069
220900,7486,6998,7912
844900,16177,1026,1479
620322,1595,2263,6588
848230,4475,4089,5927
294120,10518,7151,12064
852691,2495,13397,19852
843010,8878,17653,2278
852721,15249,8465,12305
481930,6688,10704,12548
903040,4887,6242,6613
903149,27469,9607,7867
570500,15215,17712,17976
551513,2470,4033,11606
620892,3382,2499,3457
721061,8228,10610,7885
151590,19644,20557,25422
640220,43904,15,0
843880,16759,17385,8517
820570,5218,4551,7554
721934,5733,7377,8748
440729,33537,22959,16668
441879,7256,9914,7686
840410,9130,9964,6605
80111,10370,12370,6683
190420,4646,6331,6812
840212,232,2136,4134
902121,514,1036,8352
847759,12681,9270,9017
611011,3699,4730,12227
290410,3226,7622,9385
720410,276,192,15
731420,4734,5949,5663
900590,657,1754,2407
970110,6914,8030,12275
871120,5623,5874,9219
850650,35829,9376,9518
730290,26481,12647,8920
292241,7279,12420,12603
391620,13315,11245,19887
900211,4035,7028,8788
940591,1681,2681,6345
848079,16451,13359,10732
845490,5082,9381,9652
380290,6816,4031,5054
611596,5785,5995,9434
844313,16943,7168,7032
902230,2484,3291,5545
851010,12212,9421,9855
282739,13408,8361,6112
400821,5435,6827,7695
850780,25321,14805,18226
481151,7293,7708,8584
170390,9295,3483,5081
71021,7473,8812,6516
845121,21373,15067,2234
80290,26405,21529,11464
283539,7441,6603,12563
620339,4097,2947,6384
420310,1720,1776,1686
721590,2227,9048,5902
401130,16935,15672,13326
70999,22068,13692,5157
71010,2205,5811,1253
380910,3347,3465,5703
294130,1722,3330,3969
700910,7868,6639,8479
741210,8024,14124,10186
730661,9518,19258,16345
91030,6283,7430,7853
790120,2331,10034,7656
820900,6028,7802,6245
820810,1452,2931,3825
610610,10290,11142,10180
620891,4645,2091,5724
950662,6811,8206,9111
640690,4527,4766,3093
903084,3316,4172,4716
70951,5221,6323,8151
853990,3414,5600,12068
720260,4646,9477,10073
880529,3400,1742,3015
251612,390,111,1507
150990,26963,29609,11284
640420,8087,7918,7301
291470,8529,3144,7324
630231,5077,5689,7085
950629,5318,6761,4877
611212,877,966,1168
732392,2343,2879,4567
81340,7645,7399,8561
401410,4413,7424,5894
570232,45222,25471,17563
810490,2766,3382,4313
80410,1038,1285,1425
843820,8074,7559,9843
470329,12903,10499,10211
540753,13175,32755,20973
400931,6839,6641,7878
110319,1010,2701,5180
851761,8956,23290,14920
846693,4440,4808,5912
821490,5518,4976,10045
610469,17383,18253,16900
841090,9399,10289,5213
590310,8762,6792,8040
721069,2903,1862,2917
290244,14454,9399,10724
730459,124135,75663,86063
382000,5840,7846,7401
854320,5682,4124,2667
620453,5918,7849,10103
320420,1652,5671,6875
310100,5458,4555,4316
843490,8518,5876,4919
870130,4105,0,358
270740,12611,9966,6482
382410,16658,13151,9832
850132,54155,18015,13578
620439,8681,9905,9769
40150,11658,3520,8248
30229,787,7,8989
400219,8035,5189,6375
400591,13964,14345,7838
681510,6818,4922,6568
901390,1800,1505,8908
701337,11071,10802,15300
20727,5431,5324,5245
270300,5807,6489,6583
847590,5179,9715,5862
282751,4997,1348,3239
160540,1127,84,7386
30324,26178,18100,19914
854411,32053,28335,20903
720825,2459,2922,9373
560121,7913,6198,7693
720826,10948,13690,25407
732611,2490,4489,6148
293499,5663,6049,4763
480257,8450,8032,9564
611430,3460,4927,5616
381010,11277,11604,9032
480421,9439,16420,8124
842310,4265,3818,6537
290290,12188,16740,26891
851810,4858,7496,6645
90422,3001,4503,5337
650691,1179,1529,2365
290219,6966,6952,931
380210,8352,9980,9531
761210,5631,5512,7011
960329,8812,8459,8002
291619,5698,5107,7150
282090,12812,2665,10032
732119,3678,2045,3760
901060,5102,5514,9002
847920,17678,1932,1586
80231,6299,8603,7782
470100,4569,2662,5546
620293,2731,2900,2205
321100,6462,7274,5171
391722,7571,5733,4334
903120,5717,4028,7391
852849,123923,68744,28804
90412,13825,7669,7999
720918,3054,3614,4809
844180,21761,11188,8542
843790,10821,11616,15695
820411,6188,6146,8759
401490,12135,13535,7683
281700,3118,10872,7327
80910,7363,5893,6934
820890,9363,10286,9592
200981,5681,4417,5096
820730,4961,5075,5186
291719,1561,9931,9463
701399,8182,9222,8339
731419,1594,1620,2338
290719,13383,13594,13379
940410,5431,5249,6382
320619,10514,10266,9473
580632,6464,5371,11180
291816,4128,6587,6273
870310,7855,8391,17091
290545,6105,14908,7849
680100,174284,43807,32800
291512,5355,15785,14660
283531,4135,4411,7340
820600,5245,4924,6883
282612,7075,9585,10372
740919,14073,8654,9200
390610,6549,1932,5990
284390,161,5873,11363
720810,17867,11393,17685
901841,4358,2123,5459
401390,1617,539,693
732090,7346,10453,9456
200961,379,214,3706
841620,23636,13629,9409
540754,20875,8730,8246
611610,6003,6181,7793
390490,6878,6918,4771
310520,4599,4999,6946
283421,5404,6591,7450
845530,8784,12988,8698
480262,8976,6160,10615
851981,2555,1584,1011
481730,5737,7818,9019
721913,773,1082,4052
650400,7556,9663,12071
903032,4048,3250,5680
851580,8654,6478,9247
611599,8708,9017,12558
400921,7384,9374,8657
831000,5363,5605,7368
720293,261,8820,22142
270119,14010,9575,10418
851829,4234,5704,6569
620719,10594,6294,4597
621430,8744,8686,15716
321290,42978,31670,30217
630493,6111,7318,8869
702000,7008,8135,9476
842220,6446,7276,8972
850162,4999,4051,7085
310490,6563,4194,5084
391690,3306,3421,3502
283699,9907,7834,7944
590390,16249,15997,18985
843999,4957,5074,6700
340700,8099,6596,7495
340590,14821,13248,7458
720221,17810,23578,8302
381900,4758,6194,6123
940210,10838,10331,12270
200971,2489,1936,2522
401193,44,368,37
902490,6341,5936,4660
441192,10639,10502,11536
910299,9035,14949,22434
940389,5041,4954,6236
842511,8799,3982,5218
390750,3319,4577,5394
283329,10225,7755,4854
282110,5621,5272,16894
30462,6462,2615,5916
71120,3661,4878,6312
900311,8041,11407,10015
40140,6598,4707,4460
570410,3395,3536,4917
401032,4733,4079,12004
843780,13890,6675,7369
854150,210,738,2489
690510,9904,9469,7230
850860,24875,29668,14203
321511,22868,13352,8524
482320,6792,7865,9163
610329,1737,4001,3124
470500,644,8201,11059
902820,18241,35374,38469
701919,15785,23115,16148
760421,74995,29747,17874
851190,15054,8795,10089
731450,2119,2489,1671
910219,22547,42880,21584
961511,6619,7866,10193
741539,5149,4494,6489
681189,2162,2321,4645
690990,816,1312,6183
853510,8133,2121,5500
110819,7825,2459,2241
290729,5435,6309,4233
960500,6816,7750,13089
280130,4925,7804,7943
71090,7091,6318,6693
330130,9844,14816,9368
401019,11214,6353,9230
871130,3902,5515,5863
830300,9039,7282,8591
391290,6605,4803,4920
292250,12423,7414,7096
870110,3261,3432,4831
851120,3473,2788,5895
10511,3737,4942,5175
20450,15802,11010,15445
640351,23208,20316,17975
280429,5275,5563,8327
420329,6883,6498,6876
900691,6750,4997,6835
741820,6351,6807,6118
480511,39691,52575,23737
852791,7925,5688,8551
700991,4396,5097,5563
851420,2555,1411,4835
900710,574,891,1034
741810,3817,2777,5434
480431,4365,4724,8347
842420,22761,15040,16131
482030,10544,8544,9104
280430,3521,2302,3821
30246,1919,8259,25672
902221,1572,4892,3502
480210,2182,3302,2210
854330,3638,1349,3087
392094,5817,2032,3526
480258,12121,7291,8831
390529,5142,5687,4132
842191,5668,7829,6278
620349,2867,2630,4361
130220,5175,3698,5964
903089,12558,9917,12149
731414,822,1869,6274
847439,18287,15158,10944
401695,8486,8098,8248
200310,6079,6736,6008
530500,5070,5872,5085
852329,25100,8336,8940
291612,5039,7162,5687
330119,18651,21281,16793
851890,13087,20397,11677
150790,2313,1838,10411
721621,11398,13602,4927
420219,3887,8872,12503
630622,15317,7826,32470
71331,4858,3082,5451
871150,7054,10388,11969
903110,7297,16253,6990
800700,6783,8500,7762
560900,6257,6074,7919
482290,11641,6603,6864
420330,7061,7436,11361
390290,7853,10025,7522
600590,1022,2645,7382
700239,4214,5344,6361
392069,6439,8354,8129
843691,4794,7512,6388
721699,22513,9316,8945
480429,9926,14669,9371
291639,1534,1681,4583
690320,1888,3170,2008
550340,7715,8943,8789
293369,8168,12684,10070
845129,8429,6631,3346
20890,120,84,264
560393,2850,5354,7667
20423,2437,2362,3277
620211,926,1215,6866
283526,5506,15876,34635
610433,2307,3590,2484
293629,5070,7264,4650
831190,4115,23910,3831
400220,6750,8866,7696
441890,8245,22489,7502
620332,1938,3839,2872
470321,33,73,6655
721610,12187,6484,4422
80262,2071,2880,4803
370790,92737,25445,11418
841122,23,801,827
630612,3840,7527,7071
382100,8545,10355,9857
291814,7491,9620,6400
330530,1983,1533,5869
843420,6346,2374,2594
630221,5533,5085,7493
382370,8198,13409,15162
732410,7904,6595,7759
283640,5456,6983,3331
841420,2757,1711,2224
731823,1764,1865,3079
841861,39526,29950,19286
851130,3471,2392,7189
701940,3851,4078,5634
291219,4829,4488,7882
844230,2721,3412,2171
293621,2033,8623,5808
460211,1499,2820,3731
848690,1679,2345,3222
180310,2626,1807,2242
283525,4071,4868,5811
71310,4287,3675,5188
292690,2793,4613,5855
381090,6250,2875,2872
180610,24102,20258,11115
390791,3827,4387,3213
470311,2809,4210,6245
401511,8673,10128,7894
51110,6045,5426,6710
610891,857,845,13974
81070,4904,3860,4537
620930,10804,18585,22882
610839,5528,4304,3900
821599,11992,12982,12808
482190,5246,4095,5229
731813,2971,3379,3023
441840,8127,4776,3354
551211,2797,2490,8899
690600,3539,1930,2242
261510,4460,6184,8060
120999,8315,7604,7812
721119,1495,1082,1147
850421,16340,4281,3598
842930,4954,8153,4778
292249,7238,7114,5669
400912,4300,4193,4838
853610,4496,8333,7345
481022,6580,8667,6358
271113,1923,1922,3697
400932,1461,2240,5306
321590,22026,11695,8210
630319,7808,5557,6798
200912,4813,555,2002
283321,1587,5611,7161
282550,1453,1632,13652
401031,7532,5148,6094
821192,3540,5508,8294
690220,14901,14109,11449
392113,4410,8482,8093
282590,5956,4908,2250
320620,4149,3707,6144
722599,717,2381,1973
940592,3905,4304,8130
390440,1639,3210,2317
120242,5088,4854,5871
761610,2948,4056,5307
71490,12627,14112,8482
110610,8341,4022,4434
441300,5272,10348,9248
741121,5111,4684,6531
870911,454,2560,4877
230690,60,2694,3429
392091,4660,6963,7502
481032,2775,5662,979
90921,3956,3338,5224
846799,16436,10119,8977
283210,7135,13281,11031
732391,1435,1336,8528
820770,4830,5873,5718
960330,27869,6623,6074
852861,3484,11374,32851
902511,995,1683,682
820420,3911,3533,3771
846299,6669,4698,3918
71333,4731,4165,4546
290544,4189,4721,6333
901490,2931,6726,5645
30390,149,560,4153
730520,4351,5499,3850
620213,3561,4646,4216
60230,2447,3722,3812
670290,6747,8235,12362
480525,3990,4318,7596
630499,6067,16649,20069
721691,3990,6096,8357
130239,3694,3812,4088
481490,10553,3892,6567
610791,1792,1163,4037
901780,5606,4697,4970
847940,3391,2103,2886
701911,7347,5789,7761
620722,1861,1679,1594
392063,1508,2473,2845
320710,5911,6884,6621
701610,5499,7423,5855
251990,2730,4870,8527
843610,2945,14566,16651
731600,4342,2417,6328
701391,4285,5056,4579
200110,3502,3144,4940
610811,38333,29100,28100
391220,4527,4521,4017
90961,3185,4160,5460
620333,610,129,115
621490,6380,9053,9504
540220,1016,2595,3152
842549,55329,12596,10439
961000,4577,4505,6378
681599,3144,3611,3072
293329,2440,2549,4164
902410,5230,4792,4848
270120,5061,5520,6356
551349,15973,32303,32460
960990,8495,7371,6649
80420,7790,8499,7702
300670,2065,1970,4766
292130,5371,3208,7590
950430,3843,3616,6351
281990,475,14897,14499
110419,4582,4455,5274
620590,6091,9467,6805
830910,4170,4921,5849
847010,859,4706,8710
90210,2699,3187,4165
530720,9639,9448,6138
320300,11042,10509,8075
291733,6685,5124,4899
680919,5687,7087,5751
551219,749,591,2340
846711,3506,3351,6641
821420,4183,4869,4367
620829,1695,4613,2528
846390,15235,24661,14830
845961,907,4339,1350
830790,3251,4243,8195
860721,1443,699,1611
890790,3558,15984,9229
150710,9187,11790,2863
820239,3471,3621,4125
611211,924,907,993
283529,5065,4892,2943
844130,33138,14044,8679
846229,12379,16269,7890
853090,20212,29509,20600
851711,119,46833,12917
151321,616,213,2261
382313,8223,9866,5423
630260,3467,4909,5968
30245,3690,6835,2715
843910,3418,1603,6601
271112,344,179,290
630130,2539,2712,3521
291461,269,6691,5641
701710,920,1090,1533
730110,14544,8835,11700
30199,6,0,14744
820520,3505,3321,3805
620412,2536,3461,5100
292529,19713,2332,3546
540252,5758,5843,5995
481620,4209,6523,4181
621149,6912,6314,10814
570241,16616,15409,15187
940110,6805,14255,17746
340530,5406,4665,7108
420229,26641,14219,14803
722211,4671,4810,6122
320490,6410,3153,3068
292310,13867,5900,4011
610444,3321,4501,2728
110313,4235,3784,4556
290899,3980,6241,6648
481014,6478,2711,1648
350190,1339,1680,1988
960350,2900,4257,5410
252620,5157,5583,6130
551299,1151,2401,12115
722920,772,1880,1909
420299,19744,25633,34988
961310,5339,5567,4660
270220,2044,498,1822
290722,2965,4572,3836
690919,4257,5870,5917
846291,14808,9109,9670
170230,9606,4874,4040
721410,8605,11156,13633
291560,3256,3532,3243
392220,12590,6845,6315
730210,159155,135674,110331
640199,39237,24817,25016
293722,5958,2844,3488
262099,215,28,2218
400811,3310,3922,4806
90932,2700,4525,5630
851490,2829,5798,7493
846722,4163,4767,3104
820412,3037,2518,4109
760521,17073,4029,4834
844540,1381,897,5659
610829,3891,3061,2018
841239,6640,6321,6486
740400,580,268,1569
283090,72,160,887
284910,5229,3519,4287
843039,3387,2567,15854
842219,18334,10328,7852
200949,13023,8657,4321
480591,2660,3510,4929
741021,1721,4865,2272
611090,13752,7740,5869
330710,5113,6732,6170
853010,16900,37500,8932
511211,2464,3411,3170
820540,3712,3490,4351
850133,7242,5055,5492
380992,9006,12163,9044
820231,5153,5452,4227
200880,1610,1171,2333
610310,359,553,617
902213,6035,7927,6477
701931,3350,4040,5280
620899,1338,1752,1746
721240,4123,3599,3650
570292,6505,7627,7847
731300,3145,3287,3214
851840,7219,8410,5187
850120,3062,5164,4119
293628,3758,1432,2421
40891,2857,2967,4431
700600,1285,1578,1604
852550,358,2587,4862
853230,1326,1974,2464
283524,1700,5129,4499
300650,5617,2756,2252
560122,1539,2413,517
294150,2594,2957,2172
700529,8194,6145,12257
940550,5893,4496,7702
281121,4686,4446,4341
843930,18303,3098,2017
611692,4514,4096,4725
620711,11547,4655,3501
620341,2851,4384,6295
540792,1246,2181,2742
901380,32707,27155,20107
610449,7153,7856,8995
701342,1762,3400,2437
851430,2351,1978,15337
780419,508,1259,3133
851240,3512,1985,3085
721922,5321,8658,4176
81040,46,14,3463
610590,32075,24679,41685
630492,6089,6389,7630
591132,2844,3969,4771
540720,1286,877,2551
680530,4761,4426,4255
610190,8767,4244,5184
820299,6315,4562,4161
701959,5279,7506,8782
810295,53,19,24
852799,1474,1946,2508
630239,3470,4553,5426
251512,2227,3966,26458
152000,2010,5454,5744
721914,8926,5374,3559
441700,3039,2585,3735
480269,15981,18072,20599
580137,1124,1470,2816
871494,1058,755,866
720291,5,569,3200
680421,4274,4051,2696
854239,11519,9726,10715
910700,2211,2283,3557
846150,6497,2836,3799
680510,2596,2254,4014
251749,2687,2122,3607
740729,11610,8436,2848
200820,6416,3822,3997
901820,3602,4030,5709
400941,1513,2860,2923
871610,10894,35263,14004
960830,7870,5910,5687
300190,5237,6229,6460
950440,1771,2449,3018
961590,13187,12653,10817
722300,4421,4359,4705
540791,150,124,1193
730240,10001,7577,6651
160420,3654,2914,5214
750720,7322,7832,5726
291811,5976,4676,5919
842519,11951,7486,6878
903031,2453,4614,2811
842790,10648,8390,13965
961380,1454,1193,2560
680300,3890,3450,3776
121229,3704,3477,3990
481160,2655,5936,3038
620791,3686,3933,4743
160232,18787,8541,9855
842619,20862,14799,84992
293359,2190,1786,2816
621600,4199,4986,5068
610349,1671,4730,3688
441194,5478,3894,3484
151499,3361,3329,3029
340420,1914,1558,2514
910610,2985,2137,4198
630532,2966,6359,8210
350400,1489,3496,7806
420291,8568,8240,5364
681410,4307,3386,4978
610799,1671,2101,2928
610461,1172,2676,8324
560392,2956,1684,1887
70890,4146,4398,5305
842539,11558,11869,11039
850240,17405,1274,4218
230240,20,14,4
722219,6806,4859,4278
390530,3052,3497,4579
846789,7100,4088,5480
843699,5480,22938,9139
210330,2544,2543,2923
560819,4327,3335,5469
151550,3439,2067,2914
250510,2918,2793,2505
310559,9396,9160,6575
190300,3982,2331,3810
721640,3587,2845,1894
640319,5518,4766,12292
280519,6214,3234,2564
722619,4097,2792,4106
401694,1313,2104,2747
920710,1677,2090,3966
80112,264,710,1557
250840,4307,4565,2636
480530,5981,5940,4525
841610,2492,2764,4865
761691,1755,2246,2631
880320,1,3,8
280440,1277,4799,2937
843710,2523,1479,4828
630229,1925,1264,2678
620312,4171,4170,2264
610220,2418,3933,1395
120241,3593,4857,4038
820840,1207,1153,600
821300,3388,3152,3979
401290,5483,5147,3175
400299,3190,3246,3868
731029,18763,14433,10704
741533,1462,2515,2047
844120,1821,1151,2952
844311,1473,8166,15356
701690,6254,5619,7866
810890,1511,5567,4213
845690,5913,11535,5608
110813,4415,2774,4303
321390,3714,3138,2379
560394,1062,3047,4568
251741,13627,9294,1534
950420,3205,6335,2193
71190,4056,4781,3281
151491,2863,3693,3270
611780,4529,4547,4774
721669,1912,1679,7094
291550,3731,3949,3304
741529,2939,1798,2367
871410,126,1380,2377
611693,1775,1492,1951
340212,3113,3055,3195
680911,10212,6337,6146
630419,4814,3229,4414
71022,3109,3479,3512
260600,20546,4367,629
843629,43660,22703,10078
293361,5437,4557,3999
901730,6583,7157,6027
381210,5714,11112,8622
846630,2756,1973,3028
840681,4,0,5080
282810,4410,4286,3036
853932,6220,5976,4988
846231,1029,1581,5444
722012,3435,3274,4236
722830,6192,5491,7350
30323,13358,18526,14466
380130,2410,4250,4665
610520,2489,3795,3047
680210,2945,6609,4163
480700,1608,2312,5501
690912,1226,2169,4340
740921,34363,975,1382
480620,1848,2430,2166
843069,5454,7684,6028
293721,1416,1255,976
611710,5789,6001,8143
721891,716,369,396
481710,2645,3191,5146
370110,9227,4192,4810
290124,4459,5398,3481
910529,5901,6371,6917
481830,11037,13078,8077
620721,4813,2708,3322
621290,3228,1826,4633
130232,6222,10299,10841
160413,4119,3963,3815
610892,1536,1974,2261
901180,6313,3851,1533
842832,2025,1752,4240
292145,1160,1349,2457
610439,5019,5278,5192
854110,2137,2293,1698
680293,9179,5991,7211
846410,1858,2304,2972
820551,2251,2377,4271
610332,1086,1335,3171
860400,24671,8706,1607
600531,2326,2801,6225
360610,1603,903,2128
282732,2566,4124,3842
960200,2397,2870,2644
200931,4806,5467,2999
440929,8825,6309,4172
540832,401,188,153
820510,2575,1996,2713
901600,2121,1769,2883
480459,4890,4957,3164
900510,4424,7007,24552
722880,9480,7280,6804
480990,10900,10614,3970
200710,2856,2314,2505
841210,87227,28320,4262
271290,3782,3283,3199
620610,9515,6922,5468
846599,10461,7992,4655
400270,4250,7957,5829
570310,1792,2263,2619
250900,187,4517,5694
843050,8882,1911,4130
851410,3448,5362,6269
540500,2297,2795,3135
850134,20491,15332,8645
846330,3702,2411,2858
540246,3193,4510,3952
293379,2029,2180,1798
611190,2782,2139,997
611529,4162,5030,4632
845180,3075,15393,4193
310290,6674,4211,3035
701810,7707,6221,6877
281610,2121,5461,3300
392112,6098,4969,5551
480449,4250,4697,2501
293690,3395,4158,2828
940430,2197,2111,2983
440810,4309,2475,2085
732211,212,134,481
740620,4444,5206,2479
900720,811,735,3104
843311,1359,1540,2118
848291,1324,1881,2268
846591,2917,2570,2642
611241,1623,1709,1949
846140,2566,2985,3706
848710,1088,937,1886
732290,2697,2111,2446
750512,2204,4732,5300
844010,5078,5241,3071
630411,715,1283,2365
680520,2870,2753,3495
681389,1183,1042,1442
820110,1622,1592,3105
760519,4732,2207,1456
282410,2833,3007,1200
845229,2639,2888,2393
610432,2050,2722,2315
285000,4877,4390,5138
901210,5541,2359,1579
720854,1535,2997,426
851850,3213,4896,8242
903082,3899,3437,1455
290619,1439,1612,1730
820220,1912,3069,2705
430400,2033,1925,5370
842699,13269,5990,4007
610130,1962,2680,2427
730451,7196,3045,3430
842330,3356,2240,2097
240399,3799,2127,1794
850680,5360,7485,4914
820340,1357,1830,2202
291734,3315,4099,3258
721899,3097,6958,2436
400829,8025,6051,3679
170310,9465,7732,7021
80222,4149,3363,3976
845929,2847,3665,2807
190220,17313,13004,4165
722220,1920,3783,4193
871390,5225,6986,4928
842389,9625,8997,6881
200520,1344,1212,1425
40811,4584,2666,1164
631010,1716,1432,2687
610453,2216,4235,1786
280610,336,1015,2964
