Code,Imported value in 2017,Imported value in 2018,Imported value in 2019
850131,2321,2055,1770
540753,8720,6086,1242
480920,1936,1425,1891
830249,5480,6094,10521
610892,3267,3639,2601
401039,1327,1700,2255
610822,4831,5864,5097
130232,2729,3671,353
930400,1764,1488,2455
610469,3229,3368,9762
40120,7024,5020,3116
30249,0,276,47
392062,2655,1707,1568
540720,2989,2443,2424
842220,3662,2098,1680
630392,2759,2474,2376
910212,1518,1768,938
902590,6007,10016,6140
151319,12006,14189,10441
610323,5731,4136,3027
620891,3082,2142,1420
730690,34356,20466,12530
210210,3989,5039,4661
270111,1254,5453,3258
670420,2832,1653,1884
120740,3294,4810,5420
30481,317,475,1088
91030,1457,1730,1468
580136,2309,3228,1551
845611,724,965,1075
283650,6108,6138,9192
290250,4742,5855,4065
190420,1674,2829,2533
620333,3058,3462,4531
560290,817,917,2075
848280,1004,2032,1571
560819,1763,1258,1749
852560,327,94,1329
620211,2534,2527,3106
611011,9242,9864,10801
520839,216,55,109
850650,3605,4097,4377
200911,1917,528,1025
81040,89,19,61
620439,5402,5854,3906
611710,3532,3633,3105
350520,2162,2408,2567
321490,3371,5568,6915
480519,5080,6089,7466
200551,1767,2529,2175
741820,1647,1702,1672
293090,601,2163,1853
170191,689,1022,722
902131,5214,4392,2785
441990,2140,2345,2362
842211,2371,2464,2381
121299,1429,1246,1596
741210,1060,3409,2819
846721,3088,3708,4353
721990,4278,1969,5964
391190,2043,3387,3258
820600,1767,2465,1733
20727,2863,1114,1853
381220,1562,1400,1030
80520,0,0,0
730619,3424,5290,10362
640590,6607,7564,7790
871310,1731,3079,3452
480439,4049,6469,3619
200210,1103,1525,1381
400922,3578,2151,3526
190220,945,1112,1862
210310,1429,1846,2071
252210,325,623,465
853329,1590,1552,668
630239,1554,1571,1485
10632,755,713,505
110100,11093,1952,2488
620791,1093,1042,1111
420229,2464,3574,3338
701310,9025,7184,7937
630232,711,731,1153
281290,1176,1348,347
610433,3115,2162,2586
551321,4553,3928,2415
200710,1398,927,1484
80262,2480,1474,2048
20690,1086,900,847
711311,4216,3818,3481
482030,2520,3017,2033
790700,2309,3510,2394
480431,5558,226,412
120890,116,56,174
853610,6628,4623,2627
40711,10,523,1123
560121,3710,4132,4741
841520,1118,1058,636
844391,3606,2767,3256
420299,3631,3552,4832
291739,1478,1890,1656
961000,2083,1507,1899
293627,500,812,4869
80529,242,678,427
390799,8144,8144,9839
441700,400,394,442
850422,1697,8501,7824
890200,1289,1431,613
841581,35987,27530,34796
290379,4101,2477,3116
870892,6603,5614,2566
847410,3687,5331,4052
620113,1339,1802,2216
400931,2856,2740,2424
620112,989,575,537
300691,935,1528,896
853540,2968,3626,1020
850151,1305,1860,1744
852791,2800,3264,2782
480261,2624,2542,1891
620452,4022,4244,4235
110610,1798,1425,1494
851290,2811,2852,2082
100890,296,324,110
320417,2395,2880,3287
721933,2336,3312,2655
340219,4412,4119,5500
80111,1504,2355,1530
846729,4937,5854,4342
610322,2435,4253,3858
845590,1768,5477,4345
731029,3346,2548,4124
730721,15296,7803,6572
270112,0,722,33
382491,9572,4580,1748
401310,964,1021,1162
848071,4117,2115,1284
821192,1227,1412,1033
851890,857,943,954
130219,5818,5669,3727
843120,2050,2374,8558
848050,2734,906,1472
701952,1890,1974,1443
270400,1139,1312,1040
550320,1071,2218,2176
90931,1319,1714,1753
843039,1186,2836,576
401035,197,225,209
721633,10863,10186,9294
701342,1774,1491,1499
441193,4159,3716,3397
391729,23130,5538,2500
720230,5884,17189,5528
20430,2311,1105,863
840490,1287,7516,241
80119,3284,3665,2728
10690,30,490,374
680911,3190,3037,1876
721012,2142,41,1684
860900,4141,5177,9435
902140,2834,1477,2439
821520,2254,1678,2231
840890,2653,6488,3934
620423,1241,1888,1577
851410,1448,1122,832
81110,1340,1399,2145
691490,1307,1501,1749
400219,247,2352,5802
851672,1083,1291,1429
960340,1630,1478,1275
491110,7808,6067,6063
841410,10702,6170,15148
851631,3058,3940,3954
851140,2105,2294,2871
570310,1091,1972,2421
360300,2578,13344,11848
80940,9903,6105,9483
610130,2850,2440,2577
520821,241,574,201
391231,2328,2328,4539
491191,921,2853,1993
160420,1452,1172,1078
441194,2726,2934,2829
830260,4183,6046,5616
630253,576,602,637
741122,1399,1917,1652
950590,1233,1777,4110
401610,1552,1146,2155
870790,5241,6078,18987
481490,2014,1429,1130
540791,707,776,838
401511,2991,3412,3989
760110,2533,234263,4096
880310,142,144,44
610423,2464,2416,1638
560313,1950,1622,2147
701391,1633,1261,1687
761410,6811,1909,2673
110311,1224,1090,1339
70959,4425,8623,6718
848350,3561,4414,4040
250840,647,804,1443
520811,731,681,1224
282110,2781,2864,2425
820320,1503,1508,1945
321390,907,1540,890
420330,8405,2344,2246
320720,897,1150,2162
700711,5871,3671,5496
340490,795,825,672
721631,10153,9095,7019
400211,4339,4273,3666
731449,1084,683,484
940560,1283,3878,2081
392220,1592,2414,1711
90190,3674,3407,3336
841460,3160,2770,2000
200969,558,509,945
871130,652,283,1158
847950,1618,121,1202
81190,5228,2645,8578
842542,3459,4398,3310
961511,2403,2243,2480
842630,5233,3653,3133
732310,1148,1175,1161
390769,3678,73,103
282300,1238,643,1414
680299,2699,1529,890
392112,1636,1471,1116
700800,13918,21984,17550
700910,3455,2783,3154
480255,4472,3260,2671
901841,1251,749,1529
330190,2553,4380,7032
700529,11472,4861,9416
620990,2040,1623,2040
847480,5435,1534,5037
60314,11,14,8
871640,6681,1954,3345
482190,3480,4286,3955
570232,8424,8614,6505
551612,346,493,734
610452,699,882,620
560314,537,496,549
530929,499,449,701
420100,1132,1166,1164
420500,1674,653,688
903220,1079,1360,2409
852869,8318,4823,3409
870432,9814,4197,3201
700239,815,26,1605
851810,1531,1451,1352
842839,12461,8083,5605
720853,2758,695,1303
620530,3322,3738,5198
291814,1072,952,1050
620322,2018,1929,2566
841229,6845,5978,5284
620212,2164,1583,1261
760691,2233,2661,3386
330129,2175,2382,1405
600622,459,433,389
940140,1295,1362,1327
390469,854,807,366
521031,1271,1132,547
854720,1667,2930,798
80522,1425,5191,2600
71350,2233,1328,1972
854790,4132,2698,2972
90421,675,988,489
841861,4708,4604,4448
391000,3144,3410,2720
650699,610,528,745
581092,2865,2802,1337
901832,4589,3316,2783
190211,4367,4350,3834
840710,15675,9387,133
842482,2765,2517,2574
621430,4594,4146,4404
701690,1858,5335,11929
940210,3291,1675,2344
482340,3464,2961,2116
820551,906,1013,1062
200110,1691,1907,1625
721699,5986,3292,2812
600634,498,365,91
842911,19650,23513,18171
210230,1304,1419,1069
560392,210,256,362
70970,474,512,680
540773,769,1906,2011
151311,980,108,317
630293,257,395,415
890790,7323,1899,1106
262190,3514,3660,3810
80310,204,273,431
251512,840,541,533
903039,4013,1771,2063
630493,733,593,721
160510,143,292,224
870332,0,0,961
631090,1303,432,606
480593,1511,1531,1127
80929,1201,1093,3828
560750,615,617,872
731420,4131,5989,5809
70820,2730,2699,2907
382481,2068,77,17
620329,503,488,293
560312,1117,766,1050
970190,928,746,1309
950440,813,650,879
841829,1751,2340,2447
620590,6020,3426,2836
610349,3014,3494,3179
761300,1481,963,1726
930520,648,289,303
732619,3155,4141,2739
581010,673,194,113
151550,420,678,615
681510,1541,1015,2705
721061,2109,3069,3048
110630,2728,3223,3151
442010,1593,1280,376
90210,1698,1253,1642
260600,26026,10381,8774
440139,494,754,936
630210,1201,1354,1039
730792,6036,3834,2584
730650,2626,889,1427
441919,699,711,1214
842191,563,862,1546
842119,2980,4033,16993
30695,363,694,314
401691,1592,1223,1797
820411,1895,2093,1775
392069,520,896,1338
240399,53,215,0
950662,1607,2288,1417
852862,6171,7144,3826
560749,1238,1392,729
420329,2885,1706,720
620319,1916,2557,5516
851190,994,1031,4106
520812,116,292,213
940410,1664,1639,1383
600535,519,773,754
110290,1050,910,1074
20860,0,1,11
950450,13124,19100,23491
900150,1855,1904,1453
721922,170232,1452,1459
721090,2737,2785,1487
846693,873,470,411
700719,3704,3764,5719
170114,426,945,1639
480258,1233,1325,1634
390140,1072,1726,1808
910521,1108,1397,771
660110,580,491,623
850680,838,637,924
903089,2253,2768,3503
950510,1652,1415,1819
380899,2838,1890,1198
480700,879,3663,8431
871390,582,1252,1392
200820,1297,937,755
690740,6926,8232,4132
290290,2026,1405,1446
852321,1348,962,854
750720,4974,937,769
392630,2416,2354,3430
293499,330,227,285
10594,5429,4757,3659
821591,265,195,90
843141,2294,2811,2195
320810,1875,2406,1803
691410,388,535,566
160521,325,384,730
220890,267,0,2
680530,2594,2772,2679
902213,2776,1054,1137
540490,57,62,353
370130,3229,2527,2405
382000,1666,2544,2532
831000,1998,2541,2261
320490,319,356,532
392113,5184,3821,12558
282739,2402,1787,1419
847439,3541,1250,2879
871140,722,923,966
850120,828,1141,1627
710239,458,613,514
580632,875,1360,1071
961800,1755,2283,1560
810890,1410,794,1043
71420,1543,1467,1256
271490,3034,2557,2606
481620,60,344,38
731829,4375,4851,3580
151710,3368,4181,4588
300650,440,388,769
611212,1485,1280,1178
20742,867,1694,1630
854690,3508,2819,1765
283526,672,1228,950
611090,4223,3086,2852
71290,810,771,589
590390,2425,2454,2287
391690,959,1393,1416
610610,7506,6952,7714
392030,818,813,450
840290,5444,62198,4613
210330,1007,1471,1305
820750,2066,2613,2474
580137,1288,1794,1487
380590,457,899,803
610333,3691,2765,3942
848060,6638,4739,1616
90122,1075,435,1688
844190,924,904,1166
350790,583,488,958
903040,679,242,1598
10121,2606,429,102
845129,2677,2745,1491
680520,2045,1626,1372
840510,2244,4119,41985
842420,8551,6363,7248
610620,3668,3593,3373
30325,178,233,342
821420,878,794,1233
681599,2526,2609,1377
843820,888,708,1607
611610,1633,1314,1197
390230,1027,1711,2432
630492,1907,2247,2196
540769,8631,7001,5540
851590,3240,4267,3722
732181,692,426,1027
611190,5265,5726,3011
760410,11485,16578,15793
711620,1426,1117,879
700521,3187,3781,2973
732189,228,262,361
620610,2755,2778,2408
731441,621,700,572
701790,593,1031,862
846711,716,886,653
843680,302,264,1132
80252,1941,2175,1986
620892,2349,2017,1739
480411,1478,1243,1164
722020,1566,5962,2274
846799,2454,3549,3440
900211,2567,4577,3374
851150,3063,1843,3091
847590,1285,1343,1482
845090,1092,1040,973
730723,21480,11915,5315
60220,1014,1105,975
390770,60,584,252
20629,1021,796,1104
840790,1445,1399,1307
750712,11161,3483,1947
720917,165,27,31
390512,1117,1654,2347
380210,2693,8475,8005
710813,1069,1168,1372
902580,2072,3009,2676
310210,46,63,298
620690,8229,5799,4393
620899,1627,1941,1147
721610,4455,7492,9381
902230,537,1997,1421
630222,1256,1860,1028
610891,1991,1680,1179
900311,2968,2551,2817
760820,477,529,572
871420,675,1711,1702
701939,2503,2281,1756
600642,1061,1241,1153
252910,814,1103,1774
721691,6203,3883,5475
80540,1395,2871,1672
902480,1403,2047,2113
852719,304,337,362
690290,2614,2291,631
282720,1189,2485,2730
610444,2992,3645,3599
71029,757,851,833
640319,1835,2805,1940
691390,1791,1973,2572
844339,4961,6993,8188
721230,6104,6712,5222
30732,100,307,490
151419,553,1221,750
90710,678,1325,1236
80231,384,817,486
845530,1028,947,1459
321511,1695,1518,3152
540781,8,130,176
100790,0,0,87
560900,2267,2186,1739
320419,1375,1133,1000
680620,2369,5561,5829
80251,3486,5005,6602
90921,609,554,428
400921,3085,2002,1991
847420,3738,987,3616
400911,2666,2620,5284
110313,817,894,827
851690,7300,5208,5203
950420,762,424,658
846599,1820,1492,1012
870490,158,46,106
392061,1743,1390,733
200559,619,541,306
150710,3536,5330,2561
170220,682,854,1014
340212,3009,1149,925
846221,2506,3308,3412
850410,2939,3905,2296
190430,657,606,551
950790,800,1172,897
520859,742,1008,653
720838,175,199,590
482020,1820,2129,1145
848230,692,1180,876
293369,985,1379,1303
900319,3033,4600,3819
401031,1809,1749,1898
846694,1666,2200,2313
710391,0,4,0
847740,2896,722,1395
844110,1870,1122,804
30614,416,280,386
721632,6977,10681,9280
940430,619,1001,677
854430,3050,3249,3441
480591,1107,578,316
680790,5552,2429,2236
820412,838,1032,675
71010,1148,615,1237
721499,1530,1669,1532
200540,511,794,590
511219,1473,1883,995
845949,140,7,116
30384,44,196,377
610729,627,538,554
392530,1435,2118,754
842611,10185,13706,7630
292249,652,610,1244
851030,2638,3731,2699
840810,2042,867,1169
852550,1707,328,403
521019,7,23,1
370790,4925,4743,4261
611529,3918,4111,3134
610722,709,519,838
721710,1570,2588,1950
901780,1068,1049,1182
901320,292,430,1053
620331,1621,2364,2889
790310,1310,1137,1194
821300,872,795,1417
292219,668,1190,893
20311,0,0,0
81310,902,764,754
200510,336,463,244
160231,1290,2834,3794
850511,1695,1119,1886
846241,2052,1830,416
846789,1956,1820,1385
611211,1582,2559,1550
330520,906,1162,1036
853225,401,409,624
854239,1208,918,1047
250610,704,770,1083
520831,709,919,664
70890,2504,2304,3047
847529,1692,51,271
441899,5997,3343,4387
390390,4809,6395,2298
731511,897,629,799
250700,906,903,1013
71331,548,611,583
392111,1960,1579,387
842790,1476,1712,1748
640351,24448,12855,6458
900390,403,664,329
90961,302,470,676
900110,748,1797,1909
843621,442,751,4210
481690,1159,567,804
841319,31232,6361,6013
901480,402,362,284
962000,147,299,396
853932,2182,1790,2227
240210,648,1503,48
400220,7,38,348
621410,4628,4535,4410
320619,1316,960,1222
844120,279,579,171
842539,3600,2042,1688
851539,5573,6962,2657
620459,2698,2581,2671
640510,1284,987,1879
300660,2438,3634,2441
852692,553,481,400
280429,1355,1874,2844
610429,925,695,479
251710,102037,201752,265564
540751,369,243,421
10631,1166,1810,1281
441400,1861,1599,791
581091,983,240,98
690320,1379,5745,1313
81070,33,78,2147
732290,519,349,381
870520,3182,1582,1155
621420,3067,3511,3453
851130,1915,1616,1757
610449,3149,3712,3044
611780,4037,3789,3472
40410,556,703,639
381300,2000,2274,4027
640690,1414,601,740
480100,10147,5308,5301
381239,9033,11559,6925
851711,1235,1818,1099
281122,5176,3070,2419
600410,44,423,194
480262,865,164,347
851981,911,387,377
620711,3122,2052,1237
450410,555,550,1275
330730,5621,4815,9185
320730,1557,2684,1538
400291,236,143,315
540774,1026,511,146
890391,906,172,693
80620,3140,3678,3292
551211,807,1820,509
60313,3,21,19
10420,1877,198,2707
200897,185,250,185
350300,374,157,234
391733,974,1376,802
300190,910,988,680
842441,403,299,454
401290,859,1133,940
902410,1032,846,1231
845130,1761,2012,1348
560393,478,436,581
440799,5473,4848,3292
851580,1961,2915,1829
842219,2203,3817,1617
401012,1278,1981,2075
848299,888,1095,1192
830110,1472,2259,2535
732020,2019,1617,1809
151800,946,792,629
880510,0,5,3359
841610,2271,532,359
540782,296,808,529
610453,1812,1421,2002
220291,12499,11911,7220
620323,1822,1431,1179
151590,451,1394,684
850434,7086,5491,22545
71022,911,1091,727
721661,578,570,921
820520,733,497,928
392340,99,127,88
390920,1053,1066,1145
842619,22037,6385,5117
901060,1003,1226,749
750890,3422,1420,1621
401490,3084,3321,3798
961210,1506,1864,1584
680919,2427,1672,2814
481160,585,859,698
680421,1073,1293,1096
841181,97,487,1783
570190,725,388,357
90922,755,650,925
560394,3684,1223,800
846591,777,1512,742
481013,5752,3464,3946
60390,186,248,832
482110,4943,14054,4919
620311,2916,2394,1770
821110,264,241,485
910119,6926,165,4095
291990,783,1141,816
842519,2198,2243,2429
30111,14,91,56
821000,519,741,819
560729,618,165,436
400811,1856,1297,1680
620431,1296,1458,1630
292529,11,11,11
830790,1142,655,764
292029,198,417,336
30359,31,183,406
401190,2677,2598,1776
820420,875,1041,1064
722990,664,982,1557
283525,43,1,30
330710,6622,2817,3248
620429,665,700,771
620829,1245,1113,2123
590190,342,289,421
293190,3490,2174,1459
460211,409,506,820
847689,341,977,1392
540110,198,320,357
854320,2303,2119,1230
851840,4524,3881,2916
830220,714,810,483
283919,507,742,730
440719,1858,2943,1720
850239,45851,42228,12520
720510,3412,2039,1488
820770,639,824,935
391400,456,557,1695
621111,1558,1734,1705
830230,6139,4696,7255
570110,2173,1494,2005
851010,1551,2016,3349
620811,215,404,1134
611130,2473,2221,1650
846410,594,1002,532
480620,610,705,785
120799,450,375,357
820730,740,838,1547
610310,1485,1282,638
640219,6113,6207,7115
440791,1318,866,959
843999,1437,1376,6522
630533,422,614,554
380130,574,1186,589
620441,914,922,1104
850590,1509,1439,1742
80241,554,862,1310
871500,3893,4095,4027
640291,3217,2817,2144
960350,1159,1153,886
401700,2964,5370,4475
611693,821,610,601
560391,141,143,91
580127,303,156,92
841420,670,801,463
400690,1056,1576,2101
621790,629,551,1099
830820,639,734,355
320414,132,834,685
820239,980,907,816
580421,1646,1208,708
140490,1424,853,1946
850161,820,603,327
843691,470,2414,518
732190,701,753,671
80921,1519,6964,4370
820890,566,854,853
741810,669,579,738
902910,427,364,960
850790,712,1502,943
841231,1455,875,1121
531010,800,725,474
843490,1083,453,329
200941,317,390,538
310590,306,946,822
100620,8,562,688
730411,7110,7941,7218
100829,40,137,241
901180,928,741,430
871499,841,503,621
290512,1370,799,892
600633,228,178,276
551329,259,367,491
848079,965,1287,1124
401130,871,2271,1750
200600,365,299,6617
820570,1719,1717,978
961380,427,555,567
847621,778,1073,1561
610839,2060,1773,1429
842549,1055,1817,2091
851430,272,280,373
846510,729,431,85
120241,470,608,550
480592,457,633,489
340590,2733,1381,1887
821490,406,447,614
190520,327,389,366
282890,664,679,748
911390,933,945,1594
320740,55,723,864
721669,2254,1667,1132
701959,2180,1994,1468
230330,107,744,863
290230,2327,1640,2443
380892,546,782,402
731419,257,3188,229
110429,316,266,151
853661,1510,1386,988
570241,723,818,467
701810,1346,1459,1185
940591,792,626,537
300442,1957,1508,1886
851490,2666,1864,1149
731821,1018,1131,1489
190510,863,1016,530
30559,218,142,219
842390,578,456,785
300670,875,839,2971
844831,0,0,0
10619,544,692,527
540772,627,1374,483
690919,2307,1728,2398
831130,463,761,763
620422,753,679,802
854419,12482,8781,2718
901190,629,601,476
290949,678,631,680
620339,2028,3332,1641
910219,3143,1766,1318
390940,994,3223,835
842381,814,716,576
630130,1435,1756,2066
911490,426,944,308
721550,353,329,186
691190,1610,1660,1749
850132,1229,4852,1367
630532,276,402,670
283630,386,531,592
390791,2025,2710,2198
722230,239,341,521
60420,17,63,90
841239,2170,769,824
854890,5657,1750,1608
843629,2418,1381,1594
610520,3573,3133,2883
50400,421,634,802
841382,404,137,1786
920710,786,765,798
680100,12089,16117,4734
380190,324,687,313
551311,939,651,902
480990,509,87,689
853400,522,1094,791
731010,6477,7027,4649
846150,2575,1453,1140
701912,3233,4521,2224
382410,248,190,93
870919,4088,465,8012
841960,131,2483,556
740921,18,7,43
620819,1037,931,984
380300,936,1054,1703
841939,8323,5448,1612
200931,1128,891,882
441840,12592,9061,2347
110520,2654,1609,1380
282090,2697,3634,3741
282731,33,704,170
380893,89,187,366
940592,616,853,603
630539,713,1139,1418
730539,5041,20967,17905
701890,693,880,1166
760320,551,791,706
890710,3,614,51
110900,739,751,766
292242,82,176,138
490300,131,200,548
70920,1530,1759,1041
840820,646,448,676
481099,2830,3389,1617
903032,1445,1205,986
294000,25,6,2
382319,122,528,475
490191,525,607,883
853929,2188,1412,966
847350,820,565,614
530500,398,211,479
660199,527,451,462
851440,1390,1321,1399
852359,1993,9557,13367
200949,4330,2867,2571
640520,4497,3933,3499
80590,3607,2328,1133
732010,896,898,1282
721923,329,382,475
292519,8,20,16
151530,446,534,344
280920,400,500,394
30324,10,53,67
570292,322,633,816
722220,878,1016,976
580133,801,1013,354
620930,3786,3956,5079
380400,1322,1711,1447
160419,2597,230,666
846229,3094,2965,2385
820110,457,263,483
611231,403,841,794
841620,16692,3173,563
520851,580,656,778
271113,0,0,0
410712,21,35,105
420239,1293,1504,1979
400932,1241,1235,1737
200971,640,119,316
610791,1791,1971,3562
610220,13859,18966,18596
890690,239,191,28777
730490,60052,69607,42506
580620,131,232,223
440929,1673,1983,1281
480269,1122,1010,492
120930,182,221,162
681011,563,518,434
481151,197,384,231
441090,172,338,104
71220,743,472,525
520819,256,210,464
291829,275,535,461
843860,469,1616,1448
611012,681,913,822
292419,1077,1746,207
170113,145,476,476
560790,799,637,914
848250,975,1426,2691
681182,929,1482,1075
440729,2830,1972,18943
848320,1068,810,948
551692,250,307,271
732182,986,375,410
611510,1575,1246,668
844180,678,1065,392
441860,1334,153,1
830810,355,579,693
330620,659,480,702
851521,1575,936,752
830621,700,522,463
820720,311,527,465
711320,383,105,330
846594,329,65,221
853340,464,1796,205
252010,5976,7504,6071
640199,1092,562,374
310100,190,329,375
80112,57,117,614
961310,610,343,446
961320,818,836,535
851240,1463,1200,1789
841111,109,5,14
853641,1925,2322,1935
721590,469,976,721
880220,27,1,8
20622,493,866,705
521011,432,6453,3772
850860,1327,980,983
732591,1693,3240,698
420340,926,165,39
392119,2813,1697,1449
460290,2668,1779,2425
940610,5703,3125,4560
841720,256,841,809
820900,183,614,1090
290532,2123,2853,2603
845180,819,640,499
71410,113,71,108
846719,1491,1783,2023
843311,417,438,324
844140,418,807,59
961519,1739,1674,1977
731823,762,941,713
560811,443,513,569
391710,370,220,469
640320,770,777,1570
847710,4303,2401,2317
293399,165,244,128
610441,656,790,601
610419,871,526,341
360690,775,954,970
400941,372,464,513
560229,93,76,70
252520,629,451,679
320710,636,923,923
120999,632,313,314
902830,975,2216,637
845819,899,1099,1454
551622,142,81,106
730210,1588,2837,1109
540251,0,1,54
970500,146,43,144
441510,2184,2440,3791
630720,1200,1532,1089
820530,132,165,113
930330,490,1016,2592
870192,1195,0,0
741011,627,1023,1852
732090,2722,1754,1684
253010,480,16,68
680300,670,458,797
90832,1504,170,525
81320,423,570,360
621220,554,912,682
291614,518,570,651
180610,37814,60706,66825
320411,583,6946,6826
620341,1548,1553,1166
310540,67,100,98
650691,236,297,306
390422,4986,6201,3423
560410,180,159,136
731582,333,510,504
843069,1161,3028,10023
120770,190,46,108
480451,45,594,345
90412,907,968,1023
903110,742,570,679
901310,646,311,173
120400,298,346,301
960990,757,733,604
850519,568,419,862
853510,2405,1110,774
847730,2494,243,626
845110,398,482,387
521021,98,400,173
551229,220,35,251
852713,520,243,478
551599,1550,3693,2779
620111,1219,897,743
902121,934,886,1015
130190,165,515,637
230800,427,181,118
670419,1436,853,907
321210,372,376,274
721932,936,1289,757
271312,0,0,0
81120,321,311,448
284210,1415,9516,1980
640610,668,422,763
90611,240,276,305
390290,2213,1863,1552
843991,328,425,882
430310,866,1183,81
283421,379,249,126
903120,928,769,1224
442191,322,325,195
630499,795,1122,1344
853229,562,363,286
845221,194,94,143
390610,748,337,432
550810,349,334,300
630690,951,1365,3149
850870,1098,581,750
220300,0,0,0
820540,707,817,590
843390,291,431,523
901730,933,780,1787
340530,637,898,748
721129,260,258,118
520100,81,64,173
830520,325,493,297
530890,393,210,294
293299,174,260,206
853521,655,2372,800
610590,1204,1203,1410
481960,731,740,990
620799,338,756,680
590320,278,247,548
291550,247,253,147
611599,5265,4568,3839
731589,275,205,310
610690,3468,3023,3485
540832,1906,1896,933
847681,147,216,324
621112,479,533,1242
845650,148,179,203
681091,1417,3605,1477
740721,334,623,742
511230,753,379,408
841280,1335,1123,362
100850,438,392,527
80261,3,2,24
845490,958,2023,1540
690210,5337,4813,5311
851850,2288,1783,1411
160553,31,17,27
460212,372,464,601
251620,832,1112,1227
292211,973,1158,889
283220,1507,1166,771
560490,477,397,197
20423,571,462,1892
30441,200,91,268
440112,16,26,148
180400,733,628,858
853921,1304,788,867
870600,520,211,1615
21020,412,207,235
350400,313,14,485
291570,286,216,201
821410,732,841,588
930200,194,756,1201
731824,2213,2126,1013
482090,3874,3201,1477
846610,890,993,771
960840,472,981,1009
830590,389,430,241
611530,178,608,608
380992,227,157,284
621440,1543,1914,1277
842649,28261,39681,13673
630391,1091,869,969
950640,321,367,219
846490,701,3714,105
160415,158,198,101
730531,8967,2155,2727
701328,1088,752,635
151499,149,59,125
820299,627,560,601
830130,1018,1146,616
600539,354,505,746
851210,449,276,294
251990,702,1426,471
610829,1114,811,717
902511,853,700,439
821193,396,383,395
842541,561,1336,1219
830170,731,472,552
621600,1461,1200,910
20610,95,199,106
70993,3380,3061,3557
30541,975,872,1099
940530,404,165,338
481022,1816,2533,2475
846722,1158,1261,1181
730722,2341,2044,2563
540793,760,1632,1292
630399,271,472,761
591000,291,840,1978
540120,1422,1929,640
870990,846,753,1651
320300,282,138,146
911320,106,148,197
843790,670,391,1157
820220,572,562,371
280800,304,479,414
830400,1723,1979,1174
722599,5663,2535,5826
902229,920,432,619
291712,698,1188,100
853949,511,1162,504
950670,274,352,337
291732,307,270,380
291714,2119,2134,1524
500720,358,663,647
500790,302,303,214
940382,314,255,404
531100,11,213,205
690730,2873,1314,753
80222,538,227,592
292250,539,471,242
841891,668,510,884
71030,644,777,606
441879,1065,1102,1104
740729,1591,528,658
20210,3691,1948,315
294200,1177,926,1074
700600,389,832,527
721240,2156,598,1011
10599,0,731,0
760120,19090,155303,21271
282530,10,112,155
291735,3232,3240,2915
848220,1457,1491,1562
281121,250,189,331
540783,535,320,430
852329,1946,961,17626
291513,313,448,206
381121,1208,1025,1085
293139,1108,1749,3226
210420,353,878,334
481710,1284,1973,1660
200791,410,1181,1939
701333,397,362,351
850133,285,447,264
520931,76,201,125
620312,767,618,503
271500,1136,1592,1774
840910,104,56,551
470100,7,10,46
620461,1011,1044,940
292212,321,332,80
511119,146,9,88
291816,580,597,635
441239,5898,5274,1733
620219,1456,1964,1431
290323,201,282,341
845190,775,1328,720
80720,2553,2851,2467
720890,6190,2215,1317
590900,767,1289,1169
900691,567,712,1045
71390,5661,4368,4403
620411,490,735,794
890310,246,1217,1794
252620,378,328,363
400829,1285,1315,1597
721220,163,144,245
820130,102,81,142
854290,972,27,329
110814,445,1,10
900580,748,274,167
281129,153,194,343
521213,43,264,287
843410,397,242,98
711810,105,0,387
630312,648,772,916
600621,84,197,189
851761,25930,96740,196345
721935,625,403,475
844319,1786,3319,1298
520833,155,68,22
700729,2577,1891,1379
630411,357,606,379
230210,122,120,90
900661,553,811,372
870911,230,90,131
170240,17,134,359
381090,702,1386,990
670490,1232,943,661
851090,527,272,287
120921,915,932,471
481930,1604,2689,2150
610120,6657,5510,4906
830120,1647,1230,1132
730459,6632,3526,10110
761610,676,483,533
420219,1972,1528,1769
610439,1566,1185,802
30499,961,635,324
630299,439,545,476
846520,47,464,124
902920,598,448,379
530620,0,57,0
71190,88,126,74
850162,1568,819,533
292241,233,361,140
150890,466,157,247
480530,197,411,287
80211,530,285,478
60490,1132,1290,1046
600624,49,188,222
610329,845,519,765
850750,186,3354,283
380110,412,750,1814
401590,716,515,789
721912,41,85,224
401213,0,0,0
950730,204,350,131
440890,461,645,603
721640,1719,1380,769
611521,702,738,474
960719,246,277,223
292320,391,684,350
21099,107,169,47
842330,645,134,1078
851829,884,1177,923
610339,1081,1121,1024
842699,4249,973,2338
841311,2376,2376,3126
732391,479,396,467
846291,432,610,719
360410,0,4,0
590610,1096,1150,1056
850520,416,720,342
293624,190,165,14
854232,1031,1345,371
392094,1255,1520,1584
480429,3417,407,678
570231,1246,1844,2532
580631,90,174,312
252220,396,590,944
840212,4530,1572,12991
960830,1668,1357,777
850432,879,1472,2239
610210,994,1247,1091
680510,484,629,553
848291,1381,1275,1232
110220,419,335,295
630251,679,887,645
293379,1,1,21
848049,519,348,198
230690,10,8,16
901720,78,200,38
292429,25,46,1
283640,179,173,125
851989,232,1652,393
321000,1101,2528,2581
560210,327,219,453
90932,334,406,491
843280,114,176,283
901814,1116,1106,655
60110,211,216,156
851230,1609,698,710
290410,1525,36,634
903084,1761,922,1165
900220,742,919,1611
590110,205,249,289
851529,309,511,687
620412,989,1038,967
511290,237,224,103
30636,16544,7973,4838
401695,596,847,511
