Code,Imported value in 2017,Imported value in 2018,Imported value in 2019
680610,22271,23032,26326
580610,34965,36259,36281
200899,2607,5358,11965
871494,8195,13043,19171
701939,20368,20897,26339
340319,28282,33851,32616
854419,20781,22992,23699
340212,7038,11585,27753
382440,31838,33408,35122
846721,26481,25949,23141
550490,12265,14711,25483
390610,23904,30526,32898
300290,28583,25246,23307
392490,17188,21939,26158
391890,10969,12799,19785
902710,24703,30787,34898
400821,16782,22225,24122
442199,0,8871,14450
540262,27376,35445,34026
845969,32388,84803,44265
400911,34427,33383,30537
741991,4012,5527,10170
760410,46324,51940,37242
851610,27548,34315,42317
392051,12896,48122,45155
390710,36276,46157,42889
284329,19244,18046,19307
230910,11748,16462,21511
940320,20366,23188,36633
851590,21341,23970,29956
381220,25330,32156,36767
902221,16068,18475,40541
844712,69457,47245,77488
80830,20418,27030,30365
850780,63714,21024,27737
380859,0,71068,45004
721499,38016,45177,44394
902140,16830,20269,29951
392091,30339,41536,36328
30343,47281,70976,45843
271490,28086,20825,32765
940490,11477,20296,32669
848710,26365,27944,30636
261390,15350,38282,29992
681599,7738,10606,9534
261710,37621,41365,42252
30631,0,1802,7297
382311,14123,19277,22555
842531,28932,31658,35248
600129,10689,15746,22966
551614,11799,10742,24317
844630,39258,45919,40092
600590,37693,50722,37584
843610,43423,38316,37414
846591,26448,28298,35783
741011,11654,32513,28387
80231,4060,10210,24206
480593,34921,37236,32916
401180,0,17196,26701
30199,15971,16447,26033
830140,15972,20616,27604
903089,16973,22351,27085
842619,131363,106696,84065
190230,21095,23475,26510
848130,29086,23180,26874
401039,23266,30019,28873
850422,4281,9125,22333
853630,41743,36626,27413
910211,22063,21112,43949
842420,41684,45692,34111
701399,12243,17848,26152
290512,20411,23427,22609
846592,27887,25286,35218
845530,40752,48341,51307
848120,32372,41342,39135
70310,27271,24944,33389
551529,89138,79935,53399
843880,43655,46163,41444
721114,7872,29028,35232
440398,0,30117,19412
847480,75018,49385,44914
847410,25556,29749,23267
710813,15974,16569,20313
730793,10680,16287,17944
391110,24556,26194,29806
570330,25754,29225,31534
830241,22082,22971,28371
520931,22145,28042,29039
370130,16141,24632,27907
440391,25766,40207,35687
843850,13817,19753,19901
300510,29620,30723,36305
854511,97246,141291,65559
844319,40397,35597,30603
320412,25729,31627,33868
282710,25871,28018,35356
